Date,Open,High,Low,Close,Adj Close,Volume
2010-06-07,9.224643,9.255357,8.650000,9.053928,7.746955,4064457600
2010-06-14,9.141429,9.821428,9.071786,9.788215,8.375239,3629189200
2010-06-21,9.917500,9.964643,9.493215,9.525000,8.150019,3526429200
2010-06-28,9.533215,9.633928,8.685715,8.819285,7.546182,4174483600
2010-07-05,8.964286,9.389286,8.791429,9.272142,7.933663,2441258400
2010-07-12,9.233214,9.351786,8.801071,8.925000,7.636635,4430574400
2010-07-19,8.924286,9.469643,8.557143,9.283571,7.943446,4463807600
2010-07-26,9.285714,9.499643,9.103572,9.187500,7.861242,2617325200
2010-08-02,9.301429,9.438571,9.201072,9.288929,7.948029,2000079200
2010-08-09,9.338572,9.362500,8.790000,8.896428,7.612189,2264892000
2010-08-16,8.842143,9.095357,8.807858,8.915714,7.628691,1891702400
2010-08-23,8.992500,9.000000,8.412857,8.629286,7.383608,2628371200
2010-08-30,8.598572,9.242143,8.583928,9.241786,7.907690,2437330000
2010-09-06,9.165714,9.518572,9.151786,9.407500,8.049482,1695226400
2010-09-13,9.493571,9.927143,9.482857,9.834642,8.414969,2512879600
2010-09-20,9.860000,10.483214,9.851786,10.440000,8.932935,3347646400
2010-09-27,10.499286,10.526072,9.821428,10.090000,8.633461,3109055600
2010-10-04,10.057143,10.517858,9.920357,10.502500,8.986415,2674940800
2010-10-11,10.526428,11.250000,10.446072,11.240714,9.618066,2973880000
2010-10-18,11.373929,11.392858,10.715000,10.981071,9.395904,3971657200
2010-10-25,11.038929,11.128572,10.745358,10.749286,9.197577,2165956800
2010-11-01,10.793571,11.435000,10.792857,11.326072,9.691102,2369908800
2010-11-08,11.328571,11.475000,10.843928,11.001071,9.413017,2206660400
2010-11-15,11.016429,11.090714,10.634286,10.954643,9.373289,2420040000
2010-11-22,10.952857,11.346429,10.923928,11.250000,9.626012,1563833600
2010-11-29,11.267858,11.392858,11.102500,11.337143,9.700573,2214324000
2010-12-06,11.380000,11.571072,11.325357,11.448571,9.795918,1718533600
2010-12-13,11.584642,11.609285,11.392858,11.450357,9.797442,1917095600
2010-12-20,11.485714,11.632857,11.365357,11.557143,9.888818,1131043200
2010-12-27,11.530357,11.666429,11.475357,11.520000,9.857034,939881600
2011-01-03,11.630000,12.012500,11.601429,12.004286,10.271413,1622098800
2011-01-10,12.101071,12.445714,12.041785,12.445714,10.649119,1800878800
2011-01-17,11.768572,12.450000,11.642858,11.668571,9.984159,4535801200
2011-01-24,11.673928,12.342857,11.668571,12.003572,10.270802,2505510000
2011-01-31,11.992857,12.382143,11.939285,12.375000,10.588613,1778473200
2011-02-07,12.424643,12.857142,12.415714,12.744643,10.904893,2644930400
2011-02-14,12.742500,13.032143,12.482857,12.520000,10.712682,2422389200
2011-02-21,12.219643,12.443929,12.061429,12.434286,10.639338,2424329600
2011-02-28,12.544286,12.867500,12.417143,12.857142,11.001155,2415856800
2011-03-07,12.907143,12.916785,12.317857,12.571072,10.756380,2334365600
2011-03-14,12.613571,12.731428,11.652143,11.809643,10.104867,3731686000
2011-03-21,11.999643,12.573571,11.973572,12.555000,10.742627,1961943200
2011-03-28,12.612500,12.654285,12.260715,12.305715,10.529327,1684342800
2011-04-04,12.296785,12.307143,11.926785,11.966429,10.239017,2096337600
2011-04-11,11.930715,12.005000,11.671429,11.695000,10.006773,1926212400
2011-04-18,11.646428,12.683214,11.434286,12.525000,10.716955,2483754000
2011-04-25,12.512143,12.678214,12.340000,12.504642,10.699543,2328863600
2011-05-02,12.490714,12.565357,12.339286,12.380714,10.593498,1761415600
2011-05-09,12.423572,12.500000,12.155357,12.160714,10.405258,1470954800
2011-05-16,12.114285,12.228929,11.811786,11.972143,10.243912,1836024400
2011-05-23,11.784643,12.091429,11.765000,12.050357,10.310831,1425911200
2011-05-30,12.182143,12.576072,12.178572,12.265715,10.495105,1624470400
2011-06-06,12.346429,12.394643,11.625357,11.639286,9.959100,2034494000
2011-06-13,11.685715,11.901786,11.368929,11.437857,9.786750,2188849600
2011-06-20,11.334286,11.898214,11.089286,11.655357,9.972851,2524177600
2011-06-27,11.699643,12.267858,11.687500,12.259286,10.489601,1744926400
2011-07-04,12.250000,12.857142,12.232142,12.846786,10.992290,1688976800
2011-07-11,12.726429,13.035714,12.450714,13.032857,11.151504,2200923200
2011-07-18,13.051071,14.152500,13.045714,14.046429,12.018764,3376402400
2011-07-25,13.941072,14.446428,13.714286,13.945714,11.932584,2952331200
2011-08-01,14.206429,14.267858,12.948929,13.343572,11.417363,4060882000
2011-08-08,12.917500,13.558572,12.607857,13.463928,11.520348,4376019200
2011-08-15,13.558214,13.748929,12.714286,12.715357,10.879836,3028678800
2011-08-22,13.018214,13.707143,12.681786,13.699286,11.721732,3331241200
2011-08-29,13.863571,14.002857,13.279643,13.358929,11.430505,2128442400
2011-09-05,13.120358,13.878928,13.088572,13.481428,11.535322,1841246400
2011-09-12,13.321428,14.303572,13.282143,14.303572,12.238785,2559449200
2011-09-19,14.178572,15.102143,14.114285,14.439285,12.354911,3720348800
2011-09-26,14.280714,14.616072,13.613571,13.618571,11.652668,3073739200
2011-10-03,13.584642,13.742143,12.651428,13.207143,11.300632,4037286400
2011-10-10,13.538929,15.071428,13.507500,15.071428,12.895796,2670040800
2011-10-17,15.062143,15.239285,13.955358,14.031072,12.005623,3842221600
2011-10-24,14.149285,14.607142,14.041072,14.462500,12.374770,2206377600
2011-10-31,14.372143,14.618929,14.043571,14.294286,12.230839,1988257600
2011-11-07,14.282500,14.571428,13.580714,13.736428,11.753511,2627940000
2011-11-14,13.697143,13.969286,13.388572,13.390715,11.457702,2064764800
2011-11-21,13.228572,13.497500,12.975715,12.984643,11.110251,1540033600
2011-11-28,13.298214,14.058214,13.221429,13.917857,11.908751,1894443600
2011-12-05,14.053214,14.157500,13.812857,14.057858,12.028543,1618904000
2011-12-12,13.988571,14.121428,13.488571,13.607857,11.643500,1724562000
2011-12-19,13.659643,14.413929,13.588572,14.404643,12.325268,1307451600
2011-12-26,14.396428,14.610357,14.303928,14.464286,12.376299,889378000
2012-01-02,14.621428,15.098214,14.607142,15.085714,12.908023,1151805200
2012-01-09,15.196428,15.276786,14.952143,14.993215,12.828874,1305914400
2012-01-16,15.150000,15.406072,14.991072,15.010715,12.843846,1195401200
2012-01-23,15.095357,16.230356,14.983929,15.974286,13.668324,2435708800
2012-01-30,15.918214,16.428572,15.906786,16.417143,14.047252,1514466800
2012-02-06,16.370714,17.772142,16.364286,17.622143,15.078306,2489043200
2012-02-13,17.840357,18.796072,17.379642,17.932858,15.344164,3964091600
2012-02-20,18.102858,18.674999,18.004286,18.657499,15.964201,2071997200
2012-02-27,18.618214,19.578928,18.438572,19.470715,16.660028,3214962800
2012-03-05,19.479286,19.562143,18.436428,19.470358,16.659718,3353260400
2012-03-12,19.606428,21.428928,19.535715,20.913214,17.894295,4502187200
2012-03-19,21.370358,21.773214,21.037500,21.287500,18.214550,3416299600
2012-03-26,21.421072,22.194643,21.259285,21.412500,18.321507,3197608400
2012-04-02,21.493929,22.666430,21.442142,22.631428,19.364477,2647190000
2012-04-09,22.361786,23.000000,21.553928,21.615356,18.495079,3657858400
2012-04-16,21.787857,22.151785,20.372143,20.463572,17.509563,4896550400
2012-04-23,20.378929,22.071428,19.821428,21.535715,18.426937,3891246800
2012-04-30,21.350000,21.371429,20.184643,20.187500,17.273342,2465075200
2012-05-07,20.053572,20.567142,19.954643,20.239643,17.317953,2170820400
2012-05-14,20.091785,20.268215,18.649286,18.942142,16.207756,2839370800
2012-05-21,19.089285,20.589285,19.073214,20.081785,17.182888,2735611200
2012-05-28,20.389286,20.767857,20.018572,20.035357,17.143160,1922600400
2012-06-04,20.053572,20.735001,19.589285,20.725714,17.733858,2073948800
2012-06-11,20.990000,21.017857,20.239286,20.504642,17.544701,2001053600
2012-06-18,20.391428,21.071428,20.370358,20.789286,17.788256,1771582400
2012-06-25,20.617857,20.857143,20.200357,20.857143,17.846313,1488253200
2012-07-02,20.883215,21.940714,20.842857,21.638571,18.514940,1545118400
2012-07-09,21.617857,22.138214,21.167143,21.606071,18.487135,2100154000
2012-07-16,21.611429,21.976786,21.541071,21.582144,18.466660,1681918000
2012-07-23,21.228571,21.774286,20.357143,20.898571,17.881767,2740990000
2012-07-30,21.104286,22.070715,20.993572,21.989286,18.815033,1903050800
2012-08-06,22.046072,22.321428,21.973572,22.203571,18.998384,1253837200
2012-08-13,22.263929,23.149643,22.258928,23.146786,19.890469,1573639200
2012-08-20,23.214643,24.102858,23.146786,23.686428,20.354198,2848896400
2012-08-27,24.285357,24.316786,23.473215,23.758572,20.416187,1538252800
2012-09-03,23.777143,24.374287,23.732143,24.301428,20.882677,1425130000
2012-09-10,24.301786,24.892143,23.428572,24.688572,21.215359,2903048400
2012-09-17,24.976786,25.181072,24.772142,25.003214,21.485735,2006566800
2012-09-24,24.530714,24.825714,23.583929,23.825001,20.473276,2864260000
2012-10-01,23.969999,24.169643,23.237499,23.306786,20.027966,2560600000
2012-10-08,23.102858,23.127142,22.269644,22.489643,19.325783,2993043200
2012-10-15,22.583929,23.313929,21.772142,21.780001,18.715969,2592021600
2012-10-22,21.872143,22.692142,21.107143,21.571428,18.536736,3487162000
2012-10-29,21.245714,21.535715,20.526785,20.600000,17.701973,1470674800
2012-11-05,20.840000,21.097857,19.061428,19.537857,16.789251,3683761200
2012-11-12,19.791071,19.803572,18.062500,18.845715,16.268440,3582726000
2012-11-19,19.311071,20.428572,19.281429,20.410715,17.619421,2111900000
2012-11-26,20.567858,21.223215,20.437857,20.902857,18.044258,2590792400
2012-12-03,21.201786,21.235357,18.522499,19.044643,16.440165,3930239600
2012-12-10,18.750000,19.627142,18.056429,18.206785,15.716891,3344812800
2012-12-17,18.176071,19.103571,17.901072,18.547501,16.011011,2910619600
2012-12-24,18.583929,18.723215,18.023571,18.199642,15.710730,1287588400
2012-12-31,18.233213,19.821428,18.178572,18.821428,16.247477,2167309200
2013-01-07,18.642857,18.996071,18.400000,18.582144,16.040920,2302120800
2013-01-14,17.952858,18.241072,17.263571,17.857143,15.415066,3228386000
2013-01-21,18.020000,18.392500,15.535714,15.710000,13.561559,3991934800
2013-01-28,15.636786,16.521429,15.566428,16.200714,13.985164,2632649600
2013-02-04,16.211071,17.100357,15.785714,16.963572,14.643696,2981910400
2013-02-11,17.017857,17.319286,16.425714,16.434286,14.269472,2348771600
2013-02-18,16.467857,16.526072,15.815000,16.100357,13.979529,1689923200
2013-02-25,16.208929,16.254286,15.356428,15.373929,13.348788,2336392800
2013-03-04,15.278571,15.551071,14.964286,15.418571,13.387554,2541394800
2013-03-11,15.348214,15.865357,15.183572,15.845000,13.757811,2293533200
2013-03-18,15.766071,16.503571,15.757143,16.496786,14.323741,2219994000
2013-03-25,16.596071,16.783928,15.772142,15.809286,13.726799,1569506400
2013-04-01,15.782143,15.846429,14.988571,15.114285,13.123350,2024610000
2013-04-08,15.173214,15.642500,15.088928,15.350000,13.328014,1550348800
2013-04-15,15.250000,15.281786,13.753572,13.947500,12.110260,2843920800
2013-04-22,14.022857,14.956072,13.973928,14.900000,12.937292,3212745200
2013-04-29,15.016071,16.186787,15.000000,16.070715,13.953794,2621903200
2013-05-06,16.275356,16.633928,16.088572,16.177500,14.046513,2186332400
2013-05-13,16.125357,16.353571,14.960714,15.473572,13.524240,2536788800
2013-05-20,15.425357,16.012501,15.360714,15.898214,13.895384,1979826800
2013-05-27,16.067858,16.325001,15.692857,16.061787,14.038351,1454544000
2013-06-03,16.097500,16.229643,15.456072,15.778929,13.791124,1777140400
2013-06-10,15.883214,16.038572,15.303572,15.358929,13.424037,1559191200
2013-06-17,15.408571,15.560715,14.575000,14.767858,12.907430,1603809200
2013-06-24,14.550000,14.595000,13.888214,14.161786,12.377708,2078395200
2013-07-01,14.381785,15.117500,14.329286,14.907857,13.029791,1375872400
2013-07-08,15.003928,15.349643,14.656428,15.232500,13.313536,1537984000
2013-07-15,15.178928,15.531072,15.148929,15.176785,13.264842,1145046000
2013-07-22,15.337857,15.878214,14.953929,15.749643,13.765532,1598774800
2013-07-29,15.742857,16.530357,15.721429,16.519285,14.438215,1361472000
2013-08-05,16.596071,16.853214,16.201786,16.230356,14.185684,1475213600
2013-08-12,16.316429,18.008928,16.308214,17.940357,15.783797,2855347600
2013-08-19,18.012142,18.347857,17.792856,17.893572,15.742637,1672025600
2013-08-26,17.883928,18.221428,17.357143,17.400715,15.309026,1574717200
2013-09-02,17.610714,17.937143,17.405357,17.793571,15.654656,1272854800
2013-09-09,18.035715,18.139999,16.596428,16.603571,14.607700,2685466000
2013-09-16,16.464285,17.091072,15.972143,16.693214,14.686569,2503793600
2013-09-23,17.717857,17.746786,17.168571,17.241072,15.168569,1908670400
2013-09-30,17.044643,17.583929,16.943214,17.251072,15.177369,1484845600
2013-10-07,17.377142,17.637142,17.081429,17.600357,15.484663,1451276400
2013-10-14,17.493929,18.187857,17.476786,18.174643,15.989922,1377208000
2013-10-21,18.277500,19.043928,18.143929,18.784286,16.526279,1968450400
2013-10-28,18.894285,19.258928,18.376429,18.572500,16.339945,2090998000
2013-11-04,18.610714,18.888929,18.299286,18.591429,16.356604,1275153600
2013-11-11,18.571072,18.902857,18.371786,18.749643,16.592112,1229289600
2013-11-18,18.749643,18.828215,18.345358,18.564285,16.428083,1133552000
2013-11-25,18.607857,19.940357,18.607143,19.859642,17.574383,1312270400
2013-12-02,19.928572,20.540714,19.672142,20.000713,17.699217,2093254800
2013-12-09,20.032143,20.391787,19.773928,19.801071,17.522547,1553594000
2013-12-16,19.822144,20.094286,19.242857,19.607857,17.351574,1835080800
2013-12-23,20.285715,20.424286,19.982143,20.003214,17.701429,1098753600
2013-12-30,19.909286,20.045713,19.301071,19.320715,17.097466,1103866400
2014-01-06,19.194643,19.530714,18.968214,19.033571,16.843369,1572474400
2014-01-13,18.925358,20.007143,18.924286,19.309643,17.087673,1758710800
2014-01-20,19.321072,19.903214,19.300714,19.502501,17.258339,1541106000
2014-01-27,19.645357,19.814285,17.626785,17.878571,15.821273,3266510800
2014-02-03,17.950357,18.676071,17.832144,18.559999,16.424286,1734535600
2014-02-10,18.523571,19.499287,18.500000,19.428215,17.295509,1516239200
2014-02-17,19.500000,19.685358,18.735714,18.758928,16.699694,1158662400
2014-02-24,18.683929,19.026785,18.414286,18.794285,16.731171,1470929600
2014-03-03,18.693571,19.098215,18.671785,18.944286,16.864702,1104202400
2014-03-10,18.870001,19.273571,18.678572,18.738928,16.681890,1152076800
2014-03-17,18.846428,19.151428,18.757143,19.031071,16.941959,1216392800
